"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"241","Tetrahydrofolate Interconversion (GO:0035999)","1/8",0.0393135041520565,0.179200109287487,0,0,28.7056277056277,92.8967850071638,"TYMS"
"242","Positive Regulation Of Megakaryocyte Differentiation (GO:0045654)","1/8",0.0393135041520565,0.179200109287487,0,0,28.7056277056277,92.8967850071638,"HMGB2"
"243","Positive Regulation Of Mitochondrial Calcium Ion Concentration (GO:0051561)","1/8",0.0393135041520565,0.179200109287487,0,0,28.7056277056277,92.8967850071638,"TGM2"
"244","Unsaturated Fatty Acid Biosynthetic Process (GO:0006636)","1/8",0.0393135041520565,0.179200109287487,0,0,28.7056277056277,92.8967850071638,"SCD"
"245","Vitamin K Metabolic Process (GO:0042373)","1/8",0.0393135041520565,0.179200109287487,0,0,28.7056277056277,92.8967850071638,"NQO1"
"246","Positive Regulation Of Protein Kinase C Signaling (GO:0090037)","1/8",0.0393135041520565,0.179200109287487,0,0,28.7056277056277,92.8967850071638,"WNT5A"
"247","Protein Localization To Perinuclear Region Of Cytoplasm (GO:1905719)","1/8",0.0393135041520565,0.179200109287487,0,0,28.7056277056277,92.8967850071638,"SQSTM1"
"248","Mesodermal Cell Differentiation (GO:0048333)","1/8",0.0393135041520565,0.179200109287487,0,0,28.7056277056277,92.8967850071638,"ITGA2"
"249","Negative Regulation Of Chromosome Organization (GO:2001251)","1/8",0.0393135041520565,0.179200109287487,0,0,28.7056277056277,92.8967850071638,"TOP2A"
"250","Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992)","2/63",0.0396819029137974,0.179791199856334,0,0,6.6373369019739,21.4177572290841,"ANXA1;CCND1"
"251","Negative Regulation Of Cell Population Proliferation (GO:0008285)","5/379",0.0416327727796497,0.179791199856334,0,0,2.74781874472277,8.73495201857966,"FTH1;IGFBP3;WNT5A;HMGA1;CYP1B1"
"252","Positive Regulation Of T Cell Proliferation (GO:0042102)","2/65",0.041993132410768,0.179791199856334,0,0,6.42597991577583,20.3719576107223,"ANXA1;CD24"
"253","Positive Regulation Of Cell Cycle (GO:0045787)","2/65",0.041993132410768,0.179791199856334,0,0,6.42597991577583,20.3719576107223,"CCND1;CITED2"
"254","Response To Reactive Oxygen Species (GO:0000302)","2/66",0.043167352566795,0.179791199856334,0,0,6.32525510204082,19.8781944931298,"TPM1;SQSTM1"
"255","Negative Regulation Of Necroptotic Process (GO:0060546)","1/9",0.0441188457824273,0.179791199856334,0,0,25.1161616161616,78.3842312444799,"YBX3"
"256","Wnt Signaling Pathway Involved In Midbrain Dopaminergic Neuron Differentiation (GO:1904953)","1/9",0.0441188457824273,0.179791199856334,0,0,25.1161616161616,78.3842312444799,"WNT5A"
"257","Arachidonate Transport (GO:1903963)","1/9",0.0441188457824273,0.179791199856334,0,0,25.1161616161616,78.3842312444799,"ANXA1"
"258","Arachidonic Acid Secretion (GO:0050482)","1/9",0.0441188457824273,0.179791199856334,0,0,25.1161616161616,78.3842312444799,"ANXA1"
"259","Autophagy Of Peroxisome (GO:0030242)","1/9",0.0441188457824273,0.179791199856334,0,0,25.1161616161616,78.3842312444799,"SQSTM1"
"260","Nucleobase-Containing Compound Biosynthetic Process (GO:0034654)","1/9",0.0441188457824273,0.179791199856334,0,0,25.1161616161616,78.3842312444799,"TYMS"
"261","Regulation Of Tau-Protein Kinase Activity (GO:1902947)","1/9",0.0441188457824273,0.179791199856334,0,0,25.1161616161616,78.3842312444799,"HSP90AA1"
"262","Positive Regulation Of RNA Biosynthetic Process (GO:1902680)","1/9",0.0441188457824273,0.179791199856334,0,0,25.1161616161616,78.3842312444799,"TOP2A"
"263","Dopamine Transport (GO:0015872)","1/9",0.0441188457824273,0.179791199856334,0,0,25.1161616161616,78.3842312444799,"TGM2"
"264","Ectoderm Development (GO:0007398)","1/9",0.0441188457824273,0.179791199856334,0,0,25.1161616161616,78.3842312444799,"ITGA6"
"265","Skeletal Muscle Tissue Regeneration (GO:0043403)","1/9",0.0441188457824273,0.179791199856334,0,0,25.1161616161616,78.3842312444799,"ANXA1"
"266","Positive Regulation Of Establishment Of Protein Localization To Telomere (GO:1904851)","1/9",0.0441188457824273,0.179791199856334,0,0,25.1161616161616,78.3842312444799,"CCT6A"
"267","Excitatory Synapse Assembly (GO:1904861)","1/9",0.0441188457824273,0.179791199856334,0,0,25.1161616161616,78.3842312444799,"WNT5A"
"268","Granulocyte Migration (GO:0097530)","1/9",0.0441188457824273,0.179791199856334,0,0,25.1161616161616,78.3842312444799,"ANXA1"
"269","Homologous Recombination (GO:0035825)","1/9",0.0441188457824273,0.179791199856334,0,0,25.1161616161616,78.3842312444799,"NUCKS1"
"270","Intestinal Cholesterol Absorption (GO:0030299)","1/9",0.0441188457824273,0.179791199856334,0,0,25.1161616161616,78.3842312444799,"LIMA1"
"271","Positive Regulation Of Transcription Of Nucleolar Large rRNA By RNA Polymerase I (GO:1901838)","1/9",0.0441188457824273,0.179791199856334,0,0,25.1161616161616,78.3842312444799,"NCL"
"272","Postsynapse Assembly (GO:0099068)","1/9",0.0441188457824273,0.179791199856334,0,0,25.1161616161616,78.3842312444799,"WNT5A"
"273","Lipid Import Into Cell (GO:0140354)","1/9",0.0441188457824273,0.179791199856334,0,0,25.1161616161616,78.3842312444799,"ACSL3"
"274","Long-Chain Fatty Acid Import Into Cell (GO:0044539)","1/9",0.0441188457824273,0.179791199856334,0,0,25.1161616161616,78.3842312444799,"ACSL3"
"275","Quinone Metabolic Process (GO:1901661)","1/9",0.0441188457824273,0.179791199856334,0,0,25.1161616161616,78.3842312444799,"NQO1"
"276","Regulation Of RNA Polymerase II Regulatory Region Sequence-Specific DNA Binding (GO:1903025)","1/9",0.0441188457824273,0.179791199856334,0,0,25.1161616161616,78.3842312444799,"TMSB4X"
"277","Regulation Of Animal Organ Morphogenesis (GO:2000027)","1/9",0.0441188457824273,0.179791199856334,0,0,25.1161616161616,78.3842312444799,"CITED2"
"278","Negative Regulation Of Cell Adhesion Mediated By Integrin (GO:0033629)","1/9",0.0441188457824273,0.179791199856334,0,0,25.1161616161616,78.3842312444799,"CYP1B1"
"279","Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919)","2/67",0.0443537761760119,0.179791199856334,0,0,6.2276295133438,19.4025373950964,"CYCS;ANP32B"
"280","Regulation Of Neurogenesis (GO:0050767)","2/67",0.0443537761760119,0.179791199856334,0,0,6.2276295133438,19.4025373950964,"HMGB2;TGM2"
"281","Positive Regulation Of Multicellular Organismal Process (GO:0051240)","5/387",0.0448477567017884,0.180788091029243,0,0,2.68917057040507,8.34848084961713,"SCD;CFL1;WNT5A;LCN2;ENO1"
"282","Regulation Of Heart Contraction (GO:0008016)","2/69",0.0467626402187707,0.180788091029243,0,0,6.04112092598233,18.5019639390654,"TPM1;CALM2"
"283","Phagocytosis (GO:0006909)","2/69",0.0467626402187707,0.180788091029243,0,0,6.04112092598233,18.5019639390654,"ANXA1;TGM2"
"284","Response To Molecule Of Bacterial Origin (GO:0002237)","2/69",0.0467626402187707,0.180788091029243,0,0,6.04112092598233,18.5019639390654,"HMGB2;CD24"
"285","Negative Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001237)","2/70",0.0479847867745848,0.180788091029243,0,0,5.95198079231693,18.0753994112781,"LGALS3;ITGA6"
"286","Neutrophil Chemotaxis (GO:0030593)","2/70",0.0479847867745848,0.180788091029243,0,0,5.95198079231693,18.0753994112781,"LGALS3;PPIA"
"287","Positive Regulation Of Protein Polymerization (GO:0032273)","2/70",0.0479847867745848,0.180788091029243,0,0,5.95198079231693,18.0753994112781,"HSP90AA1;PFN1"
"288","Positive Regulation Of Protein Transport (GO:0051222)","2/70",0.0479847867745848,0.180788091029243,0,0,5.95198079231693,18.0753994112781,"ACSL3;PPIA"
"289","Regulation Of Dendritic Cell Differentiation (GO:2001198)","1/10",0.0489003911418305,0.180788091029243,0,0,22.324354657688,67.3742300304506,"LGALS3"
"290","Regulation Of Establishment Of Protein Localization To Telomere (GO:0070203)","1/10",0.0489003911418305,0.180788091029243,0,0,22.324354657688,67.3742300304506,"CCT6A"
"291","Negative Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060394)","1/10",0.0489003911418305,0.180788091029243,0,0,22.324354657688,67.3742300304506,"PMEPA1"
"292","Negative Regulation Of Programmed Necrotic Cell Death (GO:0062099)","1/10",0.0489003911418305,0.180788091029243,0,0,22.324354657688,67.3742300304506,"YBX3"
"293","Regulation Of Lamellipodium Morphogenesis (GO:2000392)","1/10",0.0489003911418305,0.180788091029243,0,0,22.324354657688,67.3742300304506,"CD44"
"294","Regulation Of Mitotic Sister Chromatid Separation (GO:0010965)","1/10",0.0489003911418305,0.180788091029243,0,0,22.324354657688,67.3742300304506,"BIRC5"
"295","Regulation Of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035358)","1/10",0.0489003911418305,0.180788091029243,0,0,22.324354657688,67.3742300304506,"CITED2"
"296","Omega-Hydroxylase P450 Pathway (GO:0097267)","1/10",0.0489003911418305,0.180788091029243,0,0,22.324354657688,67.3742300304506,"CYP1B1"
"297","Regulation Of Protein Localization To Cajal Body (GO:1904869)","1/10",0.0489003911418305,0.180788091029243,0,0,22.324354657688,67.3742300304506,"CCT6A"
"298","Removal Of Superoxide Radicals (GO:0019430)","1/10",0.0489003911418305,0.180788091029243,0,0,22.324354657688,67.3742300304506,"NQO1"
"299","Positive Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051987)","1/10",0.0489003911418305,0.180788091029243,0,0,22.324354657688,67.3742300304506,"BIRC5"
"300","Signal Release (GO:0023061)","1/10",0.0489003911418305,0.180788091029243,0,0,22.324354657688,67.3742300304506,"TGM2"
"301","Urogenital System Development (GO:0001655)","1/10",0.0489003911418305,0.180788091029243,0,0,22.324354657688,67.3742300304506,"ANXA1"
"302","Hematopoietic Stem Cell Proliferation (GO:0071425)","1/10",0.0489003911418305,0.180788091029243,0,0,22.324354657688,67.3742300304506,"WNT5A"
"303","Positive Regulation Of Protein Localization To Cajal Body (GO:1904871)","1/10",0.0489003911418305,0.180788091029243,0,0,22.324354657688,67.3742300304506,"CCT6A"
"304","Midbrain Dopaminergic Neuron Differentiation (GO:1904948)","1/10",0.0489003911418305,0.180788091029243,0,0,22.324354657688,67.3742300304506,"WNT5A"
"305","Mitotic Spindle Elongation (GO:0000022)","1/10",0.0489003911418305,0.180788091029243,0,0,22.324354657688,67.3742300304506,"BIRC5"
"306","Mitotic Spindle Midzone Assembly (GO:0051256)","1/10",0.0489003911418305,0.180788091029243,0,0,22.324354657688,67.3742300304506,"BIRC5"
"307","Muscle Filament Sliding (GO:0030049)","1/10",0.0489003911418305,0.180788091029243,0,0,22.324354657688,67.3742300304506,"TPM1"
